124,4,Greatbow Doyen
125,1,Heritage Druid
127,5,Leaf-Crowned Elder
129,2,Lys Alana Bowmaster
130,6,Orchard Warden
134,2,Rhys the Exiled
136,5,Unstoppable Ash
137,7,Walker of the Grove
138,2,Winnower Patrol
139,2,Wolf-Skull Shaman
151,5,Archangel
152,5,Ardent Militia
154,2,Armored Pegasus
163,2,D'Avenant Archer
164,2,Daraja Griffin
167,2,Ekundu Griffin
169,4,Ethereal Champion
172,3,Heavy Ballista
175,1,Infantry Veteran
177,5,Kjeldoran Royal Guard
179,2,Longbow Archer
180,1,Mesa Falcon
181,2,Order of the Sacred Torch
183,4,Pearl Dragon
184,3,Regal Unicorn
187,1,Resistance Fighter
189,1,Samite Healer
193,4,Standing Troops
194,4,Staunch Defenders
195,6,Sunweb
197,1,Tundra Wolves
198,2,Unyaro Griffin
199,2,Venerable Monk
200,5,Wall of Swords
205,4,Air Elemental
211,1,Daring Apprentice
218,4,Fog Elemental
221,7,Glacial Wall
222,2,Harmattan Efreet
223,4,Horned Turtle
228,2,Lord of Atlantis
231,1,Merfolk of the Pearl Trident
234,2,Phantom Warrior
237,1,Prodigal Sorcerer
244,1,Sage Owl
245,6,Sea Monster
246,3,Segovian Leviathan
247,6,Sibilant Spirit
248,1,Soldevi Sage
250,2,Storm Crow
253,2,Vodalian Soldiers
254,5,Wall of Air
255,2,Wind Drake
256,2,Wind Spirit
258,1,Abyssal Hunter
259,3,Abyssal Specter
263,1,Blighted Shaman
264,1,Blood Pet
265,1,Bog Imp
266,1,Bog Rats
267,3,Bog Wraith
269,4,Derelor
272,1,Drudge Skeletons
275,6,Evil Eye of Orms-by-Gore
276,3,Fallen Angel
280,1,Feral Shadow
282,2,Gravebane Zombie
283,2,Gravedigger
286,4,Hidden Horror
289,1,Kjeldoran Dead
291,1,Lost Soul
293,1,Mischievous Poltergeist
294,5,Necrosavant
295,*,Nightmare
299,2,Python
300,1,Rag Man
302,1,Razortooth Rats
303,2,Scathe Zombies
304,2,Sengir Autocrat
306,2,Stromgald Cabal
311,3,Zombie Master
313,3,Anaba Bodyguard
314,2,Anaba Shaman
315,2,Balduvian Barbarians
316,5,Balduvian Horde
321,6,Crimson Hellkite
325,4,Fire Elemental
328,3,Flame Spirit
331,1,Goblin Digging Team
332,2,Goblin Elite Infantry
333,2,Goblin Hero
334,2,Goblin King
335,1,Goblin Recruiter
338,5,Hulking Cyclops
344,1,Mountain Goat
345,3,Orcish Artillery
349,1,Raging Goblin
350,2,Reckless Embermage
352,1,Sabretooth Tiger
356,2,Spitting Drake
359,3,Talruum Minotaur
362,2,Viashino Warrior
363,4,Volcanic Dragon
365,5,Wall of Fire
366,1,Birds of Paradise
368,2,Cat Warriors
372,2,Elder Druid
374,3,Elven Riders
375,1,Elvish Archers
378,2,Femeref Archers
380,1,Fyndhorn Brownie
381,1,Fyndhorn Elder
383,4,Giant Spider
384,3,Gorilla Chieftain
385,2,Grizzly Bears
388,1,Llanowar Elves
390,*,Maro
392,3,Panther Warriors
393,1,Pradesh Gypsies
394,2,Radjan Spirit
396,6,Redwood Treefolk
398,1,River Boa
400,6,Scaled Wurm
401,1,Shanodin Dryads
402,3,Stalking Tiger
405,4,Thicket Basilisk
406,3,Trained Armodon
409,2,Uktabi Orangutan
410,*,Uktabi Wildcats
411,1,Unseen Walker
413,2,Verduran Enchantress
416,2,Warthog
419,1,Wyluli Wolf
428,5,Dancing Scimitar
431,3,Dragon Engine
444,5,Lead Golem
451,6,Obsianus Golem
452,2,Ornithopter
453,3,Patagia Golem
456,*,Primal Clay
500,3,Adarkar Sentinel
531,4,Snow Fortress
532,3,Soldevi Golem
533,4,Soldevi Simulacrum
540,6,Walking Wall
541,4,Wall of Shields
545,3,Abyssal Specter
546,1,Ashen Ghoul
547,1,Brine Shaman
554,4,Dread Wight
555,*,Drift of the Dead
557,2,Flow of Maggots
558,1,Foul Familiar
559,2,Gangrenous Zombies
563,2,Hoar Shade
565,3,Hyalopterous Lemure
568,7,Infernal Denizen
569,1,Kjeldoran Dead
570,1,Knight of Stromgald
571,1,Krovikan Elementalist
573,3,Krovikan Vampire
574,3,Legions of Lim-Dûl
577,3,Lim-Dûl's Cohort
582,5,Minion of Leshrac
583,4,Minion of Tevesh Szat
584,1,Mole Worms
585,3,Moor Fiend
587,1,Norritt
589,3,Pestilence Rats
598,2,Stromgald Cabal
602,2,Balduvian Conjurer
603,1,Balduvian Shaman
615,7,Glacial Wall
619,4,Illusionary Forces
620,2,Illusionary Presence
622,4,Illusionary Wall
625,1,Krovikan Sorcerer
626,1,Magus of the Unseen
628,2,Mistfolk
629,3,Musician
632,1,Phantasmal Mount
633,11,Polar Kraken
639,3,Sea Spirit
640,2,Shyft
641,6,Sibilant Spirit
642,2,Silver Erne
646,1,Soldevi Machinist
648,2,Thunder Wall
650,2,Wind Spirit
655,1,Zuran Enchanter
656,1,Zuran Spellcaster
657,3,Aurochs
658,2,Balduvian Bears
660,1,Brown Ouphe
661,1,Chub Toad
662,2,Dire Wolves
664,2,Elder Druid
667,5,Folk of the Pines
671,1,Freyalise Supplicant
674,1,Fyndhorn Brownie
675,1,Fyndhorn Elder
676,1,Fyndhorn Elves
679,3,Gorilla Pack
682,6,Johtull Wurm
683,1,Juniper Order Druid
684,1+*,Lhurgoyf
688,2,Pale Bears
689,2,Pygmy Allosaurus
690,1,Pyknite
692,2,Rime Dryad
694,6,Scaled Wurm
695,5,Shambling Strider
699,1,Tarpan
702,3,Tinder Wall
706,3,Wall of Pine Needles
708,0,Wiitigo
710,2,Woolly Mammoths
711,3,Woolly Spider
712,1,Yavimaya Gnats
716,2,Balduvian Barbarians
717,1,Balduvian Hydra
718,2,Barbarian Guides
720,3,Bone Shaman
722,7,Chaos Lord
728,3,Flame Spirit
732,3,Goblin Mutant
733,1,Goblin Sappers
734,1,Goblin Ski Patrol
735,1,Goblin Snowman
736,2,Grizzled Wolverine
740,3,Karplusan Giant
741,3,Karplusan Yeti
743,1,Márton Stromgald
747,1,Mountain Goat
749,3,Orcish Cannoneers
750,2,Orcish Conscripts
751,2,Orcish Farmer
752,1,Orcish Healer
753,1,Orcish Librarian
754,1,Orcish Lumberjack
755,3,Orcish Squatters
759,1,Sabretooth Tiger
762,3,Stone Spirit
764,3,Tor Giant
767,3,Wall of Lava
769,2,Adarkar Unicorn
770,1,Arctic Foxes
776,2,Blinking Spirit
790,2,Elvish Healer
795,2,General Jarkeld
799,3,Hipparion
801,1,Kelsinko Ranger
802,2,Kjeldoran Elite Guard
803,1,Kjeldoran Guard
804,1,Kjeldoran Knight
805,5,Kjeldoran Phalanx
806,5,Kjeldoran Royal Guard
807,2,Kjeldoran Skycaptain
808,1,Kjeldoran Skyknight
809,1,Kjeldoran Warrior
811,1+*,Lost Order of Jarkeld
812,3,Mercenaries
813,2,Order of the Sacred Torch
814,1,Order of the White Shield
819,4,Seraph
820,3,Shield Bearer
821,1,Snow Hound
826,2,Centaur Archer
837,3,Giant Trap Door Spider
840,4,Kjeldoran Frostbeast
841,1,Merieke Ri Berit
843,2,Mountain Titan
845,3,Skeleton Ship
847,3,Storm Spirit
883,1,Angelic Page
884,5,Ardent Militia
893,2,Cloudchaser Eagle
894,1,Crossbow Infantry
896,1,Eager Cadet
897,3,Elite Archers
901,3,Heavy Ballista
903,1,Honor Guard
904,1,Intrepid Hero
905,5,Kjeldoran Royal Guard
906,2,Knight Errant
908,2,Longbow Archer
909,4,Master Healer
910,3,Northern Paladin
914,2,Razorfoot Griffin
920,1,Samite Healer
922,2,Seasoned Marshal
923,2,Serra Advocate
924,4,Serra Angel
927,1,Skyshroud Falcon
928,3,Southern Paladin
930,4,Standing Troops
932,4,Staunch Defenders
933,6,Sunweb
934,3,Sustainer of the Realm
935,2,Venerable Monk
937,5,Wall of Swords
940,4,Air Elemental
943,1,Archivist
945,6,Benthic Behemoth
948,1,Coral Merfolk
950,1,Daring Apprentice
955,4,Fighting Drake
956,1,Fleeting Image
959,3,Giant Octopus
960,7,Glacial Wall
962,4,Horned Turtle
965,2,Lord of Atlantis
966,6,Mahamoti Djinn
969,3,Mawcor
971,1,Merfolk Looter
972,1,Merfolk of the Pearl Trident
975,2,Phantom Warrior
976,1,Prodigal Sorcerer
978,1,Sage Owl
979,6,Sea Monster
982,2,Storm Crow
983,2,Telepathic Spies
985,1,Temporal Adept
986,3,Thieving Magpie
991,3,Vigilant Drake
992,6,Vizzerdrix
993,5,Wall of Air
994,5,Wall of Wonder
995,1,Wind Dancer
996,2,Wind Drake
997,2,Abyssal Horror
998,3,Abyssal Specter
1001,3,Bellowing Fiend
1003,1,Blood Pet
1004,1,Bog Imp
1005,3,Bog Wraith
1007,1,Crypt Rats
1008,3,Dakmor Lancer
1012,1,Drudge Skeletons
1014,3,Eastern Paladin
1016,3,Fallen Angel
1018,2,Foul Imp
1020,2,Giant Cockroach
1021,2,Gravedigger
1023,3,Hollow Dogs
1027,1,Looming Shade
1032,*,Nightmare
1037,1,Plague Beetle
1038,1,Rag Man
1040,1,Razortooth Rats
1042,*,Revenant
1043,2,Scathe Zombies
1044,3,Serpent Warrior
1046,2,Spineless Thug
1048,1,Stronghold Assassin
1051,4,Wall of Bone
1052,3,Western Paladin
1055,2,Balduvian Barbarians
1058,4,Bloodshot Cyclops
1060,6,Crimson Hellkite
1065,4,Fire Elemental
1066,2,Ghitu Fire-Eater
1067,2,Goblin Chariot
1068,1,Goblin Digging Team
1069,2,Goblin Elite Infantry
1070,1,Goblin Gardener
1071,1,Goblin Glider
1072,2,Goblin King
1073,1,Goblin Matron
1074,2,Goblin Raider
1075,2,Goblin Spelunkers
1078,3,Hill Giant
1083,1,Lightning Elemental
1085,3,Ogre Taskmaster
1086,4,Okk
1087,3,Orcish Artillery
1090,1,Pygmy Pyrosaur
1093,1,Raging Goblin
1094,2,Reckless Embermage
1097,1,Sabretooth Tiger
1100,5,Shivan Dragon
1104,4,Storm Shaman
1106,6,Trained Orgg
1109,5,Wall of Fire
1111,3,Anaconda
1112,5,Ancient Silverback
1113,1,Birds of Paradise
1115,3,Bull Hippo
1116,3,Canopy Spider
1120,2,Elder Druid
1121,1,Elvish Archers
1122,2,Elvish Champion
1123,1,Elvish Lyrist
1124,1,Elvish Piper
1126,2,Femeref Archers
1128,1,Fyndhorn Elder
1129,4,Gang of Elk
1131,4,Giant Spider
1132,3,Gorilla Chieftain
1133,2,Grizzly Bears
1135,1,Llanowar Elves
1136,2,Lone Wolf
1138,*,Maro
1143,4,Pride of Lions
1146,6,Redwood Treefolk
1149,1,Scavenger Folk
1150,1,Seeker of Skybreak
1151,1,Shanodin Dryads
1152,4,Spined Wurm
1155,7,Thorn Elemental
1157,3,Trained Armodon
1159,*,Treefolk Seedlings
1160,*,Uktabi Wildcats
1162,2,Verduran Enchantress
1166,1,Wood Elves
1167,2,Yavimaya Enchantress
1169,*,Beast of Burden
1181,3,Grapeshot Catapult
1192,3,Patagia Golem
1193,8,Phyrexian Colossus
1194,4,Phyrexian Hulk
1205,3,Wall of Spears
1234,1,Aven Mimeomancer
1235,3,Ethercaste Knight
1236,2,Ethersworn Shieldmage
1238,4,Filigree Angel
1239,4,Glassdust Hulk
1240,2,Meddling Mage
1242,6,Sanctum Plowbeast
1244,5,Sovereigns of Lost Alara
1246,3,Talon Trooper
1248,8,Wall of Denial
1249,3,Architects of Will
1252,3,Etherium Abomination
1253,3,Illusory Demon
1254,4,Jhessian Zombies
1255,1,Kathari Remnant
1256,2,Lich Lord of Unx
1260,7,Nemesis of Reason
1264,1,Vedalken Ghoul
1265,2,Anathemancer
1268,3,Deathbringer Thoctar
1269,5,Defiler of Souls
1272,1,Igneous Pouncer
1273,2,Kathari Bomber
1274,3,Lightning Reaver
1275,4,Monstrous Carabid
1276,1,Sanity Gnawers
1277,2,Singe-Mind Ogre
1281,7,Blitz Hellion
1282,2,Bloodbraid Elf
1284,4,Deadshot Minotaur
1285,4,Dragon Broodmother
1287,2,Godtracker of Jund
1288,5,Gorger Wurm
1291,4,Rhox Brute
1292,5,Spellbreaker Behemoth
1293,3,Valley Rannet
1296,2,Vithian Renegades
1299,3,Dauntless Escort
1300,5,Enlisted Wurm
1301,5,Grizzled Leotau
1302,2,Knight of New Alara
1303,2,Knotvine Paladin
1304,3,Leonin Armorguard
1305,4,Mycoid Shepherd
1306,5,Pale Recluse
1307,2,Qasali Pridemage
1309,3,Sigil Captain
1311,4,Sigiled Behemoth
1316,2,Vectis Dominator
1321,4,Skyclaw Thrash
1322,5,Spellbound Dragon
1323,*,Lord of Extinction
1325,3,Marrow Chomper
1327,2,Putrid Leech
1328,2,Cerodon Yearling
1332,1,Stun Sniper
1333,2,Lorescale Coatl
1334,6,Nulltread Gargantuan
1335,4,Sages of the Anima
1336,1,Vedalken Heretic
1337,1,Winged Coatl
1338,4,Enigma Sphinx
1339,3,Esper Sojourners
1341,3,Sen Triplets
1342,6,Sphinx of the Steel Wind
1344,3,Grixis Sojourners
1345,6,Thraximundar
1348,2,Jund Sojourners
1349,7,"Karrthus, Tyrant of Jund"
1351,4,Madrush Cyclops
1352,3,Gloryscale Viashino
1354,3,Naya Sojourners
1355,2,Retaliator Griffin
1356,5,"Uril, the Miststalker"
1357,4,Bant Sojourners
1360,3,"Jenara, Asura of War"
1363,2,Arsenal Thresher
1364,1,Esper Stormblade
1366,1,Grixis Grimblade
1367,1,Sewn-Eye Drake
1369,3,Giant Ambush Beetle
1370,1,Jund Hackblade
1372,4,Marisi's Twinclaws
1373,1,Naya Hushblade
1375,1,Bant Sureblade
1377,2,Messenger Falcons
1385,3,Brass Man
1387,4,Clockwork Beast
1390,5,Dancing Scimitar
1393,3,Dragon Engine
1406,3,Juggernaut
1409,6,Living Wall
1413,5,Mishra's War Machine
1415,6,Obsianus Golem
1416,2,Onulet
1417,2,Ornithopter
1418,*,Primal Clay
1431,2,Black Knight
1432,3,Bog Wraith
1440,5,Demonic Hordes
1443,1,Drudge Skeletons
1444,1,El-Hajjâj
1445,3,Erg Raiders
1448,1,Frozen Shade
1451,2,Hypnotic Specter
1452,7,Lord of the Pit
1454,1,Nether Shadow
1455,1,Nettling Imp
1456,*,Nightmare
1459,*,Plague Rats
1461,1,Royal Assassin
1463,2,Scathe Zombies
1464,2,Scavenging Ghoul
1465,4,Sengir Vampire
1467,1,Sorceress Queen
1470,4,Wall of Bone
1473,1,Will-o'-the-Wisp
1474,3,Zombie Master
1475,4,Air Elemental
1479,0,Clone
1489,8,Island Fish Jasconius
1492,2,Lord of Atlantis
1494,6,Mahamoti Djinn
1496,1,Merfolk of the Pearl Trident
1497,1,Phantasmal Forces
1499,3,Phantom Monster
1500,3,Pirate Ship
1503,1,Prodigal Sorcerer
1506,5,Sea Serpent
1507,4,Serendib Efreet
1516,0,Vesuvan Doppelganger
1518,5,Wall of Air
1519,5,Wall of Water
1520,4,Water Elemental
1522,1,Birds of Paradise
1524,4,Cockatrice
1525,4,Craw Wurm
1528,1,Elvish Archers
1531,8,Force of Nature
1532,2,Fungusaur
1533,*,Gaea's Liege
1535,4,Giant Spider
1536,2,Grizzly Bears
1539,5,Ironroot Treefolk
1541,1,Ley Druid
1546,1,Llanowar Elves
1550,1,Scryb Sprites
1551,1,Shanodin Dryads
1553,4,Thicket Basilisk
1554,1,Timber Wolves
1558,2,Verduran Enchantress
1559,3,Wall of Brambles
1560,7,Wall of Ice
1561,3,Wall of Wood
1563,3,War Mammoth
1566,2,Atog
1570,3,Dragon Whelp
1571,1,Dwarven Warriors
1572,1,Dwarven Weaponsmith
1573,5,Earth Elemental
1576,4,Fire Elemental
1581,1,Goblin Balloon Brigade
1582,2,Goblin King
1583,2,Granite Gargoyle
1584,2,Gray Ogre
1585,3,Hill Giant
1586,3,Hurloon Minotaur
1587,*,Keldon Warlord
1588,1,Kird Ape
1593,3,Mijae Djinn
1594,1,Mons's Goblin Raiders
1595,3,Orcish Artillery
1599,3,Roc of Kher Ridges
1600,0,Rock Hydra
1601,2,Sedge Troll
1604,5,Shivan Dragon
1606,4,Stone Giant
1609,2,Uthden Troll
1610,5,Wall of Fire
1611,8,Wall of Stone
1616,1,Benalish Hero
1640,1,Mesa Pegasus
1641,3,Northern Paladin
1642,2,Pearled Unicorn
1643,6,Personal Incarnation
1650,1,Samite Healer
1651,1,Savannah Lions
1652,4,Serra Angel
1654,5,Veteran Bodyguard
1655,5,Wall of Swords
1656,2,White Knight
1685,9,Artisan of Kozilek
1687,15,"Emrakul, the Aeons Torn"
1688,7,Hand of Emrakul
1689,12,"Kozilek, Butcher of Truth"
1690,11,It That Betrays
1692,9,Pathrazer of Ulamog
1694,11,Spawnsire of Ulamog
1695,10,"Ulamog, the Infinite Gyre"
1696,8,Ulamog's Crusher
1697,2,Affa Guard Hound
1698,1,Caravan Escort
1699,1,Dawnglare Invoker
1700,7,Deathless Angel
1705,2,Glory Seeker
1708,3,Hedron-Field Purists
1710,2,Ikiral Outrider
1711,4,Kabira Vindicator
1712,2,Knight of Cliffhaven
1713,1,Kor Line-Slinger
1714,2,Kor Spiritdancer
1716,4,"Linvala, Keeper of Silence"
1717,1,Lone Missionary
1719,4,Makindi Griffin
1727,1,Soul's Attendant
1728,5,Soulbound Guardians
1729,3,Stalwart Shield-Bearers
1730,1,Student of Warfare
1733,5,Totem-Guide Hartebeest
1734,3,Transcendent Master
1735,2,Umbra Mystic
1736,4,Wall of Omens
1739,1,Champion's Drake
1740,2,Coralhelm Commander
1745,5,Dormant Gomazoa
1747,3,Echo Mage
1749,1,Enclave Cryptologist
1751,3,Frostwind Invoker
1753,3,Guard Gomazoa
1754,1,Hada Spy Patrol
1755,3,Halimar Wavewatch
1756,3,Jwari Scuttler
1758,3,Lighthouse Chronologist
1759,1,Merfolk Observer
1760,3,Merfolk Skyscout
1761,4,Mnemonic Wall
1763,5,Phantasmal Abomination
1767,1,Renegade Doppelganger
1768,3,Sea Gate Oracle
1771,1,Skywatcher Adept
1772,6,Sphinx of Magosi
1773,1,Surrakar Spellblade
1776,2,Venerated Teacher
1777,4,Arrogant Bloodlord
1778,3,Bala Ged Scorpion
1780,1,Bloodrite Invoker
1781,1,Bloodthrone Vampire
1782,1,Cadaver Imp
1788,1,Death Cultist
1790,4,"Drana, Kalastria Bloodchief"
1791,1,Dread Drone
1792,2,Escaped Null
1794,1,Gloomhunter
1795,1,Guul Draz Assassin
1796,6,Hellcarver Demon
1800,1,Mortician Beetle
1802,2,Nirkana Cutthroat
1803,4,Nirkana Revenant
1804,1,Null Champion
1805,2,Pawn of Ulamog
1807,6,Pestilence Demon
1810,6,Skeletal Wurm
1812,2,Thought Gorger
1815,2,Zof Shade
1816,1,Zulaport Enforcer
1817,5,Akoum Boulderfoot
1818,3,Battle Rampart
1819,2,Battle-Rattle Shaman
1820,2,Brimstone Mage
1822,5,Conquering Manticore
1825,3,Emrakul's Hatcher
1830,1,Goblin Arsonist
1831,1,Goblin Tunneler
1832,1,Grotag Siege-Runner
1835,2,Kargan Dragonlord
1836,2,Kiln Fiend
1837,3,Lagac Lizard
1838,2,Lavafume Invoker
1839,3,Lord of Shatterskull Pass
1841,4,Magmaw
1842,3,Ogre Sentry
1843,3,Rage Nimbus
1845,4,Rapacious One
1846,1,Soulsurge Elemental
1852,1,Tuktuk the Explorer
1853,7,Valakut Fireboar
1854,4,Vent Sentinel
1858,2,Aura Gnarlid
1861,2,Beastbreaker of Bala Ged
1863,1,Bramblesnap
1864,4,Broodwarden
1865,2,Daggerback Basilisk
1867,1,Gigantomancer
1870,1,Haze Frog
1872,8,Jaddi Lifestrider
1873,1,Joraga Treespeaker
1874,1,Kazandu Tuskcaller
1875,8,Khalni Hydra
1876,3,Kozilek's Predator
1881,2,Mul Daya Channelers
1883,5,Nema Siltlurker
1884,2,Nest Invader
1885,4,Ondu Giant
1886,4,Overgrown Battlement
1887,7,Pelakka Wurm
1892,5,Sporecap Spider
1893,3,Stomper Cub
1894,1,Tajuru Preserver
1895,3,Vengevine
1896,3,Wildheart Invoker
1900,5,Enatu Golem
1906,4,Reinforced Bulwark
1907,2,Runed Servitor
1932,1,Adorable Kitten
1933,2,Aerial Toastmaster
1934,2,Amateur Auteur
1935,2,Amateur Auteur
1936,2,Amateur Auteur
1937,2,Amateur Auteur
1939,3,Chivalrous Chevalier
1940,4,Do-It-Yourself Seraph
1943,+2,"Half-Kitten, Half-"
1944,+3,Humming-
1945,1,Jackknight
1946,2,Knight of the Kitchen Sink (a)
1947,2,Knight of the Kitchen Sink (b)
1948,2,Knight of the Kitchen Sink (c)
1949,2,Knight of the Kitchen Sink (d)
1950,2,Knight of the Kitchen Sink (e)
1951,2,Knight of the Kitchen Sink (f)
1952,*,Knight of the Widget
1955,1,Old Guard
1956,3,Ordinary Pony
1957,+4,Rhino-
1958,2,Riveting Rigger
1959,1,Rules Lawyer
1961,3,Shaggy Camel
1964,1,Teacher's Pet
1966,1,Blurry Beeble
1967,1,Chipper Chopper
1968,2,Clocknapper
1969,3,Crafty Octopus
1971,1,Defective Detective
1973,*,Graveyard Busybody
1974,+3,"Half-Shark, Half-"
1976,3,Kindly Cognician
1978,3,Mer Man
1980,1,Novellamental
1981,1,Novellamental
1982,1,Novellamental
1983,1,Novellamental
1984,3,Numbing Jellyfish
1985,1,S.N.E.A.K. Dispatcher
1986,1,Socketed Sprocketer
1988,3,Spy Eye
1989,4,Suspicious Nanny
1997,4,Wall of Fortune
1998,2,Big Boa Constrictor
2000,1,Dirty Rat
2001,3,Extremely Slow Zombie
2002,3,Extremely Slow Zombie
2003,3,Extremely Slow Zombie
2004,3,Extremely Slow Zombie
2006,1,Hangman
2008,1,Hoisted Hireling
2009,1,Inhumaniac
2010,1,Masterful Ninja
2011,+0,Ninja
2012,3,Old-Fashioned Vampire
2014,3,Overt Operative
2016,1,Skull Saucer
2017,2,Sly Spy (a)
2018,2,Sly Spy (b)
2019,2,Sly Spy (c)
2020,2,Sly Spy (d)
2021,2,Sly Spy (e)
2022,2,Sly Spy (f)
2023,1,Snickering Squirrel
2024,1,"Spike, Tournament Grinder"
2026,1,Steady-Handed Mook
2027,2,Stinging Scorpion
2030,+2,Zombified
2031,4,The Big Idea
2033,2,Bumbling Pangolin
2034,3,Common Iguana
2036,1,Feisty Stegosaurus
2037,4,Garbage Elemental (a)
2038,1,Garbage Elemental (b)
2039,2,Garbage Elemental (c)
2040,3,Garbage Elemental (d)
2041,3,Garbage Elemental (e)
2042,5,Garbage Elemental (f)
2043,2,Goblin Haberdasher
2044,+1,"Half-Orc, Half-"
2046,0,Hammer Jammer
2048,5,Infinity Elemental
2049,4,It That Gets Left Hanging
2051,3,Painiac
2052,3,Party Crasher
2053,3,Steamflogger Boss
2054,3,Steamflogger of the Month
2055,1,Steamflogger Temp
2058,1,Target Minotaur
2059,1,Target Minotaur
2060,1,Target Minotaur
2061,1,Target Minotaur
2062,3,Three-Headed Goblin
2064,1,Wrench-Rigger
2066,4,Beast in Show
2067,4,Beast in Show
2068,4,Beast in Show
2069,4,Beast in Show
2072,2,Druid of the Sacred Beaker
2073,2,Eager Beaver
2074,4,Earl of Squirrel
2076,2,Ground Pounder
2077,-0,"Half-Squirrel, Half-"
2078,0,Hydradoodle
2085,3,Joyride Rigger
2086,+2,Monkey-
2087,1,Mother Kangaroo
2088,+4,Multi-Headed
2091,+3,Serpentine
2092,?,Shellephant
2093,6,Slaying Mantis
2094,1,Squirrel Dealer
2095,1,Steamflogger Service Rep
2096,1,Wild Crocodile
2097,2,Willing Test Subject
2098,3,Baron Von Count
2101,4,Dr. Julius Jumblemorph
2103,4,"Grusilda, Monster Masher"
2105,3,Ol' Buzzbark
2106,3,"Phoebe, Head of S.N.E.A.K."
2108,2,X
2109,5,Mary O'Kill
2110,4,Angelic Rocket
2111,1,Border Guardian
2114,1,Cogmentor
2116,1,Curious Killbot
2117,1,Delighted Killbot
2118,1,Despondent Killbot
2119,1,Enraged Killbot
2127,2,Gnome-Made Engine
2131,3,Labro Bot
2134,3,Modular Monstrosity
2136,+1,Robo-
2140,+4,Steam-Powered
2141,1,Steel Squirrel
2143,1,Voracious Vacuum
2200,2,Abbey Griffin
2201,4,Angel of Flight Alabaster
2202,3,Angelic Overseer
2203,2,Avacynian Priest
2205,1,Champion of the Parish
2206,3,Chapel Geist
2207,1,Cloistered Youth
2208,3,Unholy Fiend
2209,5,Dearly Departed
2211,1,Doomed Traveler
2212,2,Elder Cathar
2213,2,Elite Inquisitor
2215,3,Fiend Hunter
2216,3,Gallows Warden
2217,*,Geist-Honored Monk
2220,2,Mausoleum Guard
2221,2,Mentor of the Meek
2223,0,"Mikaeus, the Lunarch"
2230,1,Selfless Cathar
2231,2,Silverchase Fox
2232,2,Slayer of the Wicked
2235,2,Spectral Rider
2237,5,Thraben Purebloods
2238,2,Thraben Sentry
2239,4,Thraben Militia
2240,1,Unruly Mob
2242,4,Village Bell-Ringer
2243,1,Voiceless Spirit
2244,4,Armored Skaab
2246,3,Battleground Geist
2248,1,Civilized Scholar
2249,1,Homicidal Brute
2253,1,Delver of Secrets
2254,2,Insectile Aberration
2255,1,Deranged Assistant
2259,6,Fortress Crab
2263,1,Invisible Stalker
2264,2,Laboratory Maniac
2265,1,Lantern Spirit
2267,3,Ludevic's Test Subject
2268,13,Ludevic's Abomination
2269,5,Makeshift Mauler
2271,1,Mindshrieker
2272,1,Mirror-Mad Phantasm
2273,2,Moon Heron
2274,4,Murder of Crows
2277,3,Selhoff Occultist
2280,9,Skaab Goliath
