137,2,Mire Boa
138,3,Pouncing Wurm
139,1,Psychotrope Thallid
140,2,Reflex Sliver
141,1,Sophic Centaur
142,5,Timbermare
143,2,Uktabi Drake
145,1,Vitaspore Thallid
147,1,Essence Warden
148,1,Fa'adiyah Seer
150,6,Groundbreaker
153,2,Hedge Troll
156,2,Cautery Sliver
157,2,Darkheart Sliver
158,2,Dormant Sliver
159,2,Frenetic Sliver
160,6,"Intet, the Dreamer"
161,2,Necrotic Sliver
162,6,"Numot, the Devastator"
163,6,"Oros, the Avenger"
164,2,"Radha, Heir to Keld"
165,6,"Teneb, the Harvester"
166,6,"Vorosh, the Hunter"
169,2,Aerial Responder
170,3,Aetherstorm Roc
171,2,Angel of Invention
173,2,Aviary Mechanic
176,4,Cataclysmic Gearhulk
178,3,Consul's Shieldguard
179,1,Eddytrail Hawk
180,1,Fairgrounds Warden
183,2,Gearshift Ace
184,2,Glint-Sleeve Artisan
185,3,Herald of the Fair
188,3,Master Trinketeer
189,1,Ninth Bridge Patrol
191,2,Propeller Pioneer
195,3,Skyswirl Harrier
197,0,Tasseled Dromedary
198,2,Thriving Ibex
199,1,Toolcraft Exemplar
200,3,Trusty Companion
201,2,Visionary Augmenter
202,4,Wispweaver Angel
204,1,Aether Theorist
206,6,Aethersquall Ancient
209,2,Curio Vendor
213,0,Experimental Aviator
215,5,Gearseeker Serpent
217,1,Glint-Nest Crane
218,4,Hightide Hermit
220,2,Janjeet Sentry
221,4,Long-Finned Skywhale
224,1,Minister of Inquiries
225,2,Nimble Innovator
226,1,"Padeem, Consul of Innovation"
233,0,Thriving Turtle
234,5,Torrential Gearhulk
235,2,Vedalken Blademaster
236,3,Weldfast Wingsmith
237,2,Wind Drake
238,2,Aetherborn Marauder
239,4,Ambitious Aetherborn
240,5,Demon of Dark Schemes
241,2,Dhund Operative
244,4,Dukhara Scavenger
246,3,Embraal Bruiser
249,2,Foundry Screecher
250,1,Fretwork Colony
251,2,"Gonti, Lord of Luxury"
253,3,Lawless Broker
257,1,Marionette Master
258,3,Maulfist Squad
262,1,Night Market Lookout
263,5,Noxious Gearhulk
264,4,Ovalchase Daredevil
265,3,Prakhata Club Security
268,3,Syndicate Trafficker
269,1,Thriving Rats
272,0,Weaponcraft Enthusiast
273,1,Aethertorch Renegade
274,3,Brazen Scourge
279,6,Combustible Gearhulk
287,1,Inventor's Apprentice
288,4,Lathnu Hellion
290,4,Maulfist Doorbuster
291,2,Pia Nalaar
292,3,Quicksmith Genius
293,1,Reckless Fireweaver
295,1,Ruinous Gremlin
296,2,Salivating Gremlins
297,3,Skyship Stalker
299,2,Speedway Fanatic
300,3,Spireside Infiltrator
301,3,Spontaneous Artist
303,2,Territorial Gorger
304,5,Terror of the Fairgrounds
305,2,Thriving Grubs
306,4,Wayward Giant
309,5,Arborback Stomper
310,2,Architect of the Untamed
311,3,Armorcraft Judge
314,4,Bristling Hydra
316,6,Cowl Prowler
318,1,Cultivator of Blades
321,3,Elegant Edgecrafters
322,2,Fairgrounds Trumpeter
323,3,Ghirapur Guide
324,0,Highspire Artisan
326,1,Kujar Seedsculptor
328,2,Longtusk Cub
332,1,"Oviya Pashiri, Sage Lifecrafter"
333,3,Peema Outrider
334,4,Riparian Tiger
335,2,Sage of Shaila's Claim
336,2,Servant of the Conduit
338,2,Thriving Rhino
339,4,Verdurous Gearhulk
340,3,Wild Wanderer
342,1,Wily Bandar
343,2,Cloudblazer
344,1,Contraband Kingpin
345,3,"Depala, Pilot Exemplar"
347,2,Empyreal Voyager
350,2,"Kambal, Consul of Allocation"
351,2,"Rashmi, Eternities Crafter"
352,3,Restoration Gearsmith
355,3,Veteran Motorist
356,3,Voltaic Brawler
357,2,Whirler Virtuoso
358,5,Accomplished Automaton
362,8,Aradara Express
363,6,Ballista Charger
364,4,Bastion Mastodon
365,5,Bomat Bazaar Barge
366,1,Bomat Courier
367,2,Chief of the Foundry
369,0,Consulate Skygate
370,5,Cultivator's Caravan
373,10,Demolition Stomper
374,2,Dukhara Peafowl
376,2,Eager Construct
377,1,Electrostatic Pummeler
379,2,Filigree Familiar
381,5,Fleetwheel Cruiser
382,3,Foundry Inspector
386,2,Iron League Steed
389,10,Metalwork Colossus
390,3,Multiform Wonder
391,2,Narnam Cobra
392,6,Ovalchase Dragster
395,2,Prakhata Pillar-Bug
397,4,Renegade Freighter
398,3,Scrapheap Scrounger
399,4,Self-Assembler
400,2,Sky Skiff
401,6,"Skysovereign, Consul Flagship"
402,3,Smuggler's Copter
403,3,Snare Thopter
405,3,Weldfast Monitor
408,1,Workshop Assistant
435,3,Renegade Firebrand
438,2,Guardian of the Great Conduit
439,3,Terrain Elemental
443,2,Armored Griffin
445,2,Auramancer
447,3,Auratouched Mage
451,3,Celestial Ancient
459,0,Kor Spiritdancer
469,1,Augury Owl
475,1,Guard Gomazoa
477,3,"Higure, the Still Wind"
479,4,Illusory Angel
481,1,Mistblade Shinobi
483,2,Ninja of the Deep Hours
485,2,Peregrine Drake
487,*,Primal Plasma
489,0,Sakashima's Student
495,1,Walker of Secret Ways
497,0,Wall of Frost
499,2,Whirlpool Warrior
503,1,Cadaver Imp
505,3,Dark Hatchling
507,5,"Ink-Eyes, Servant of Oni"
509,2,Liliana's Specter
511,3,Okiba-Gang Shinobi
513,2,Skullsnatcher
515,2,Throat Slitter
517,1,Tormented Soul
521,2,Beetleback Chief
527,3,Hissing Iguanar
530,1,Mudbutton Torchrunner
531,4,Preyseizer Dragon
533,2,Thorn-Thrash Viashino
534,1,Thunder-Thrash Elder
536,2,Aura Gnarlid
540,4,Bramble Elemental
541,1,Brindle Shoat
542,3,Brutalizer Exarch
544,3,Dowsing Shaman
545,2,Dreampod Druid
546,2,Gluttonous Slime
547,1,Lumberknot
548,4,Mitotic Slime
549,4,Mycoloth
550,2,Nest Invader
551,2,Nullmage Advocate
552,2,Ondu Giant
554,2,Penumbra Spider
558,1,Silhana Ledgewalker
560,1,Tukatongue Thallid
561,2,Viridian Emissary
562,0,Wall of Blossoms
563,1,Baleful Strix
565,3,Bloodbraid Elf
567,1,Dimir Infiltrator
568,5,Dragonlair Spider
569,4,Elderwood Scion
570,5,Enigma Sphinx
571,5,Enlisted Wurm
572,3,Etherium-Horn Sorcerer
574,8,Fusion Elemental
575,2,Glen Elendra Liege
576,2,Hellkite Hatchling
578,1,Inkfathom Witch
579,0,Kathari Remnant
580,6,Krond the Dawn-Clad
582,7,Maelstrom Wanderer
583,2,Noggle Ransacker
585,2,Shardless Agent
586,6,Silent-Blade Oni
587,0,Thromok the Insatiable
588,4,Vela the Night-Clad
595,3,Thran Golem
642,5,Baneslayer Angel
643,1,Blinding Mage
644,3,Captain of the Watch
647,2,Elite Vanguard
650,1,Griffin Sentinel
651,3,Guardian Seraph
657,4,Lightwielder Paladin
658,0,Mesa Enchantress
661,1,Palace Guard
663,2,Razorfoot Griffin
664,3,Rhox Pikemaster
667,4,Serra Angel
668,3,Siege Mastodon
670,2,Silvercoat Lion
672,1,Soul Warden
673,2,Stormfront Pegasus
675,2,Undead Slayer
676,2,Veteran Armorsmith
677,3,Veteran Swordsmith
678,0,Wall of Faith
679,2,White Knight
680,4,Air Elemental
681,1,Alluring Siren
683,0,Clone
685,2,Coral Merfolk
688,4,Djinn of Wishes
693,1,Horned Turtle
695,3,Illusionary Servant
699,1,Merfolk Looter
700,2,Merfolk Sovereign
704,2,Phantom Warrior
707,1,Sage Owl
708,*,Serpent of the Endless Sea
710,3,Snapping Drake
711,5,Sphinx Ambassador
718,0,Wall of Frost
719,2,Wind Drake
720,1,Zephyr Sprite
721,0,Acolyte of Xathrid
723,2,Black Knight
724,3,Bog Wraith
725,2,Cemetery Reaper
726,2,Child of Night
732,2,Dread Warlock
733,1,Drudge Skeletons
735,2,Gravedigger
737,3,Howling Banshee
738,2,Hypnotic Specter
739,2,Kelinore Bat
741,1,Looming Shade
745,*,Nightmare
746,2,Relentless Rats
748,1,Royal Assassin
755,2,Vampire Aristocrat
756,3,Vampire Nocturnus
757,1,Wall of Bone
758,3,Warpath Ghoul
760,7,Xathrid Demon
761,4,Zombie Goliath
763,6,Ball Lightning
764,4,Berserkers of Blood Ridge
765,5,Bogardan Hellkite
768,3,Canyon Minotaur
769,6,Capricious Efreet
771,2,Dragon Whelp
773,2,Fiery Hellhound
776,1,Goblin Artillery
777,2,Goblin Chieftain
778,2,Goblin Piker
780,4,Inferno Elemental
781,2,Jackal Familiar
785,4,Lightning Elemental
786,3,Magma Phoenix
789,1,Prodigal Pyromancer
791,1,Raging Goblin
794,5,Shivan Dragon
795,2,Siege-Gang Commander
796,1,Sparkmage Apprentice
797,3,Stone Giant
799,2,Viashino Spearhunter
800,0,Wall of Fire
803,2,Acidic Slime
804,5,Ant Queen
805,1,Awakener Druid
806,0,Birds of Paradise
807,2,Borderland Ranger
809,0,Bramble Creeper
810,3,Centaur Courser
811,6,Craw Wurm
812,4,Cudgel Troll
813,1,Deadly Recluse
814,2,Elvish Archdruid
815,1,Elvish Piper
816,1,Elvish Visionary
817,2,Emerald Oryx
818,7,Enormous Baloth
823,2,Giant Spider
824,3,Great Sable Stag
826,9,Kalonian Behemoth
827,1,Llanowar Elves
829,3,Master of the Wild Hunt
831,3,Mist Leopard
832,1,Mold Adder
837,2,Prized Unicorn
838,0,Protean Hydra
841,2,Runeclaw Bear
842,4,Stampeding Rhino
846,11,Darksteel Colossus
854,0,Ornithopter
856,4,Platinum Angel
889,1,Araba Mothrider
890,3,Celestial Kirin
894,2,Descendant of Kiyomaro
895,3,Eiganjo Free-Riders
897,1,Ghost-Lit Redeemer
899,2,Hand of Honor
900,0,Inner-Chamber Guard
901,2,"Kataki, War's Wage"
902,0,Kitsune Bonesetter
903,2,Kitsune Dawnblade
904,2,Kitsune Loreweaver
905,*,"Kiyomaro, First to Stand"
906,2,"Michiko Konda, Truth Seeker"
907,2,Moonwing Moth
908,2,Nikko-Onna
914,2,"Rune-Tail, Kitsune Ascendant"
916,2,Shinen of Stars' Light
918,3,Torii Watchward
919,4,Cloudhoof Kirin
921,2,Descendant of Soramaro
922,1,Dreamcatcher
923,1,"Erayo, Soratami Ascendant"
928,1,Ghost-Lit Warder
930,2,"Kaho, Minamo Historian"
931,1,Kami of the Crescent Moon
932,2,Kiri-Onna
934,2,Minamo Scrollkeeper
935,2,Moonbow Illusionist
937,1,Oboro Breezecaller
938,1,Oboro Envoy
941,3,Rushing-Tide Zubera
942,3,Sakashima the Impostor
943,2,Secretkeeper
944,1,Shape Stealer
946,3,Shinen of Flight's Wings
947,*,"Soramaro, First to Dream"
948,1,Trusted Advisor
950,3,"Akuta, Born of Ash"
954,0,Deathknell Kami
955,2,Deathmask Nezumi
958,1,Ghost-Lit Stalker
959,1,Gnat Miser
960,2,Hand of Cruelty
961,3,Infernal Kirin
962,*,"Kagemaro, First to Suffer"
964,4,Kami of Empty Graves
965,3,Kemuri-Onna
967,2,"Kuon, Ogre Ascendant"
969,1,Kuro's Taken
970,2,Locust Miser
971,0,"Maga, Traitor to Mortals"
976,3,Raving Oni-Slave
977,4,Razorjaw Oni
978,3,Shinen of Fear's Chill
980,3,Skull Collector
981,*,"Adamaro, First to Desire"
982,2,Akki Drillmaster
983,2,Akki Underling
985,3,Burning-Eye Zubera
989,2,Ghost-Lit Raider
990,1,Glitterfang
991,1,Godo's Irregulars
993,4,"Homura, Human Ascendant"
995,3,Iizuka the Ruthless
998,3,"Jiwari, the Earth Aflame"
999,6,Oni of Wild Places
1002,4,Ronin Cavekeeper
1003,2,Shinen of Fury's Fire
1004,3,Skyfire Kirin
1005,3,Sokenzan Renegade
1006,2,Sokenzan Spellblade
1011,3,Yuki-Onna
1012,5,"Arashi, the Sky Asunder"
1013,7,"Ayumi, the Last Visitor"
1014,4,Bounteous Kirin
1015,3,Briarknit Kami
1017,1,Descendant of Masumaro
1019,2,Elder Pine of Jukai
1021,3,Fiddlehead Kami
1022,2,Ghost-Lit Nourisher
1023,2,Haru-Onna
1025,4,Kami of the Tended Garden
1026,2,Kashi-Tribe Elite
1027,*,"Masumaro, First to Live"
1028,2,Matsu-Tribe Birdstalker
1030,6,Nightsoil Kami
1031,4,Okina Nightwatch
1032,1,Promised Kannushi
1033,1,"Reki, the History of Kamigawa"
1035,1,Sakura-Tribe Scout
1036,2,"Sasaya, Orochi Ascendant"
1040,0,"Sekki, Seasons' Guide"
1041,1,Shinen of Life's Roar
1042,5,Stampeding Serow
1043,8,Iname as One
1058,1,Akrasan Squire
1059,1,Angel's Herald
1062,2,Bant Battlemage
1063,4,Battlegrace Angel
1067,2,Ethersworn Canonist
1069,0,Guardians of Akrasa
1070,1,Gustrider Exuberant
1072,2,Knight of the Skyward Eye
1073,2,Knight of the White Orchid
1074,2,Knight-Captain of Eos
1076,1,Metallurgeon
1078,3,Ranger of Eos
1080,5,Rockcaster Platoon
1081,2,Sanctum Gargoyle
1083,1,Sighted-Caste Sorcerer
1084,2,Sigiled Paladin
1086,1,Sunseed Nurturer
1087,2,Welkin Guide
1088,5,Yoked Plowbeast
1091,1,Cathartic Adept
1092,3,Cloudheath Drake
1096,1,Dawnray Archer
1097,2,Esper Battlemage
1099,1,Etherium Sculptor
1100,1,Fatestitcher
1101,2,Filigree Sages
1103,2,Jhessian Lookout
1104,2,Kathari Screecher
1105,5,Kederekt Leviathan
1106,*,Master of Etherium
1109,2,Outrider of Jhess
1112,4,Sharding Sphinx
1113,1,Skill Borrower
1115,1,Sphinx's Herald
1116,4,Steelclad Serpent
1119,1,Vectis Silencers
1121,6,Archdemon of Unx
1123,1,Blister Beetle
1125,3,Corpse Connoisseur
1126,2,Cunning Lethemancer
1127,2,Death Baron
1128,1,Deathgreeter
1129,1,Demon's Herald
1130,4,Dreg Reaver
1131,2,Dregscape Zombie
1133,3,Fleshbag Marauder
1134,0,Glaze Fiend
1135,2,Grixis Battlemage
1139,1,Puppet Conjurer
1141,6,Salvage Titan
1142,1,Scavenger Drake
1144,2,Shore Snapper
1145,3,Skeletal Kathari
1146,4,Tar Fiend
1147,3,Undead Leotau
1148,4,Vein Drinker
1149,3,Viscera Dragger
1150,4,Bloodpyre Elemental
1151,1,Bloodthorn Taunter
1152,3,Caldera Hellion
1155,1,Dragon's Herald
1156,1,Exuberant Firestoker
1157,5,Flameblast Dragon
1159,1,Goblin Mountaineer
1160,4,Hell's Thunder
1161,3,Hissing Iguanar
1162,5,Incurable Ogre
1163,2,Jund Battlemage
1166,4,Predator Dragon
1168,6,Ridge Rannet
1169,1,Rockslide Elemental
1170,3,Scourge Devil
1173,2,Thorn-Thrash Viashino
1174,1,Thunder-Thrash Elder
1175,2,Viashino Skeleton
1177,0,Vithian Stinger
1180,1,Algae Gharial
1181,1,Behemoth's Herald
1182,5,Cavern Thoctar
1183,1,Court Archers
1184,2,Cylian Elf
1185,1,Druid of the Anima
1186,2,Drumhunter
1187,1,Elvish Visionary
1188,0,Feral Hydra
1190,2,Godtoucher
1191,5,Jungle Weaver
1192,1,Keeper of Progenitus
1195,1,Manaplasm
1196,5,Mosstodon
1197,4,Mycoloth
1199,2,Naya Battlemage
1202,3,Rhox Charger
1203,2,Sacellum Godspeaker
1205,3,Skullmulcher
1207,5,Spearbreaker Behemoth
1208,2,Topan Ascetic
1209,1,Wild Nacatl
1214,1,Blood Cultist
1217,4,Broodmate Dragon
1218,5,Bull Cerodon
1219,4,Carrion Thrash
1222,2,Deft Duelist
1223,5,Empyrial Archangel
1225,4,Fire-Field Ogre
1226,3,Goblin Deathraiders
1227,8,Godsire
1229,8,Hellkite Overlord
1231,2,Jhessian Infiltrator
1233,2,Kederekt Creeper
1235,3,Kresh the Bloodbraided
1236,2,Mayael the Anima
1239,7,Prince of Thralls
1241,2,Qasali Ambusher
1242,3,Rafiq of the Many
1243,5,Rakeclaw Gargantuan
1244,4,Realm Razer
1245,3,Rhox War Monk
1246,2,Rip-Clan Crasher
1249,3,Sedraxis Specter
1250,5,"Sedris, the Traitor King"
1251,5,Sharuum the Hegemon
1253,6,Sphinx Sovereign
1254,3,Sprouting Thrinax
1255,2,Steward of Valeron
1256,3,Stoic Angel
1258,1,Thoughtcutter Agent
1259,2,Tidehollow Sculler
1260,2,Tidehollow Strix
1262,4,Tower Gargoyle
1264,2,Waveskimmer Aven
1265,2,Windwright Mage
1266,5,Woolly Thoctar
1313,0,Clockwork Beast
1332,5,Juggernaut
1335,0,Living Wall
1344,4,Obsianus Golem
1356,2,Black Knight
1357,3,Bog Wraith
1365,5,Demonic Hordes
1368,1,Drudge Skeletons
1371,0,Frozen Shade
1374,2,Hypnotic Specter
1376,7,Lord of the Pit
1378,1,Nether Shadow
1379,1,Nettling Imp
1380,*,Nightmare
1383,*,Plague Rats
1385,1,Royal Assassin
1387,2,Scathe Zombies
1388,2,Scavenging Ghoul
1389,4,Sengir Vampire
1394,1,Wall of Bone
1397,0,Will-o'-the-Wisp
1399,2,Zombie Master
1400,4,Air Elemental
1405,0,Clone
1416,2,Lord of Atlantis
1418,5,Mahamoti Djinn
1420,1,Merfolk of the Pearl Trident
1421,4,Phantasmal Forces
1423,3,Phantom Monster
1424,4,Pirate Ship
1427,1,Prodigal Sorcerer
1430,5,Sea Serpent
1441,0,Vesuvan Doppelganger
1443,1,Wall of Air
1444,0,Wall of Water
1445,5,Water Elemental
1448,0,Birds of Paradise
1451,2,Cockatrice
1452,6,Craw Wurm
1453,2,Elvish Archers
1456,8,Force of Nature
1457,2,Fungusaur
1458,*,Gaea's Liege
1460,2,Giant Spider
1461,2,Grizzly Bears
1465,3,Ironroot Treefolk
1467,1,Ley Druid
1472,1,Llanowar Elves
1477,1,Scryb Sprites
1478,1,Shanodin Dryads
1480,2,Thicket Basilisk
1481,1,Timber Wolves
1484,0,Verduran Enchantress
1485,2,Wall of Brambles
1486,0,Wall of Ice
1487,0,Wall of Wood
1489,3,War Mammoth
1495,2,Dragon Whelp
1496,1,Dwarven Demolition Team
1497,1,Dwarven Warriors
1498,4,Earth Elemental
1502,5,Fire Elemental
1507,1,Goblin Balloon Brigade
1508,2,Goblin King
1509,2,Granite Gargoyle
1510,2,Gray Ogre
1511,3,Hill Giant
1512,2,Hurloon Minotaur
1513,2,Ironclaw Orcs
1514,*,Keldon Warlord
1518,1,Mons's Goblin Raiders
1519,1,Orcish Artillery
1524,3,Roc of Kher Ridges
1525,0,Rock Hydra
1526,2,Sedge Troll
1528,5,Shivan Dragon
1530,3,Stone Giant
1533,4,Two-Headed Giant of Foriys
1534,2,Uthden Troll
1535,0,Wall of Fire
1536,0,Wall of Stone
1541,1,Benalish Hero
1566,1,Mesa Pegasus
1567,3,Northern Paladin
1568,2,Pearled Unicorn
1569,6,Personal Incarnation
1575,1,Samite Healer
1576,2,Savannah Lions
1577,4,Serra Angel
1579,2,Veteran Bodyguard
1580,3,Wall of Swords
1581,2,White Knight
1622,1,Brago's Representative
1623,5,Council Guardian
1625,0,Custodi Soulbinders
1626,3,Custodi Squire
1628,0,Academy Elite
1629,2,Marchesa's Emissary
1630,1,Marchesa's Infiltrator
1631,1,"Muzzio, Visionary Architect"
1635,0,Drakestown Forgotten
1636,2,Grudge Keeper
1639,2,Enraged Revolutionary
1640,1,Grenzo's Cutthroat
1642,0,Ignition Team
1643,5,Scourge of the Throne
1644,2,Treasonous Ogre
1646,0,Realm Seekers
1648,2,Selvala's Enforcer
1649,2,"Brago, King Eternal"
1651,0,Dack's Duplicate
1654,1,Flamewright
1655,2,"Grenzo, Dungeon Warden"
1656,4,Magister of Worth
1657,3,"Marchesa, the Black Rose"
1658,1,Marchesa's Smuggler
1659,2,"Selvala, Explorer Returned"
1660,4,Woodvine Elemental
1661,6,Aether Searcher
1662,2,Agent of Acquisitions
1663,1,Canal Dredger
1665,0,Cogwork Grinder
1666,3,Cogwork Librarian
1667,2,Cogwork Spy
1668,4,Cogwork Tracker
1669,2,Deal Broker
1670,2,Lore Seeker
1671,0,Lurking Automaton
1672,1,Whispergear Sneak
1674,2,Ajani's Sunstriker
1675,2,Apex Hawks
1676,1,Courier Hawk
1677,1,Doomed Traveler
1678,3,Glimmerpoint Stag
1683,3,Noble Templar
1684,2,Pillarfield Ox
1685,0,Pride Guardian
1686,4,Pristine Angel
1687,4,Reya Dawnbringer
1689,2,Silverchase Fox
1690,1,Soulcatcher
1696,3,Wakestone Gargoyle
1698,4,Air Servant
1702,3,Crookclaw Transmuter
1704,2,Enclave Elite
1707,1,Grixis Illusionist
1708,4,Jetting Glasskite
1709,2,Minamo Scrollkeeper
1711,1,Plated Seastrider
1712,2,Reckless Scholar
1713,2,Screaming Seahawk
1714,3,Shoreline Ranger
1719,1,Wind Dancer
1723,2,Infectious Horror
1724,2,Liliana's Specter
1725,4,Magus of the Mirror
1726,4,Morkrut Banshee
1728,4,Phage the Untouchable
1729,1,Plagued Rusalka
1730,1,Quag Vampires
1737,5,Twisted Abomination
1738,1,Typhoid Rats
1740,2,Vampire Hexmage
1742,2,Wakedancer
1743,4,Zombie Goliath
1744,2,Barbed Shocker
1745,5,Boldwyr Intimidator
1747,4,Chartooth Cougar
1748,3,Cinder Wall
1749,4,Deathforge Shaman
1750,2,Flaring Flame-Kin
1752,4,Heartless Hidetsugu
1753,2,Heckling Fiends
1754,4,Lizard Warrior
1757,3,Pitchburn Devils
1759,1,Skitter of Lizards
1761,2,Torch Fiend
1764,2,Vent Sentinel
1767,4,Charging Rhino
1768,1,Copperhorn Scout
1771,4,Elvish Aberration
1773,2,Gamekeeper
1774,2,Gnarlid Pack
1775,2,Howling Wolf
1777,8,Hydra Omnivore
1780,7,Pelakka Wurm
1785,1,Sakura-Tribe Elder
1786,7,Scaled Wurm
1787,1,Sporecap Spider
1789,9,Terastodon
1790,4,Wolfbriar Elemental
1792,4,"Basandra, Battle Seraph"
1794,0,Dimir Doppelganger
1795,2,"Edric, Spymaster of Trest"
1800,2,Sky Spirit
1801,6,Spiritmonger
1803,1,Wood Sage
1808,5,Galvanic Juggernaut
1809,3,Peace Strider
1811,2,Runed Servitor
1812,1,Silent Arbiter
1822,3,Coal Golem
1824,4,Diabolic Machine
1828,0,Necropolis
1831,2,Scarecrow
1840,0,Banshee
1841,1,Bog Imp
1842,1,Bog Rats
1844,3,Eater of the Dead
1845,0,Frankenstein's Monster
1846,1,Grave Robbers
1849,2,Murk Dwellers
1850,*,Nameless Race
1851,2,Rag Man
1853,2,The Fallen
1854,1,Uncle Istvan
1858,0,Apprentice Wizard
1861,1,Drowned
1862,1,Electric Eel
1865,2,Ghost Ship
1866,4,Giant Shark
1867,10,Leviathan
1869,1,Merfolk Assassin
1875,1,Water Wurm
1876,4,Carnivorous Plant
1877,1,Elves of Deep Shadow
1880,2,Land Leeches
1881,2,Lurker
1882,1,Marsh Viper
1883,2,Niall Silvain
1884,1,People of the Woods
1885,1,Savaen Elves
1886,2,Scarwood Bandits
1887,1,Scarwood Hag
1888,1,Scavenger Folk
1889,2,Spitting Slug
1890,2,Tracker
1892,1,Whippoorwill
1893,4,Wormwood Treefolk
1894,6,Ball Lightning
1896,2,Brothers of Fire
1897,1,Cave People
1899,1,Fire Drake
1902,1,Goblin Digging Team
1903,2,Goblin Hero
1904,3,Goblin Rock Sled
1906,1,Goblin Wizard
1907,1,Goblins of the Flarg
1910,2,Orc General
1911,2,Sisters of the Flame
1912,2+*,Angry Mob
1917,1,Exorcist
1922,2,Knights of Thorn
1924,1,Miracle Worker
1926,1,Pikemen
1927,1,Preacher
1928,1,Squire
1930,1,Witch Hunter
1932,1,Marsh Goblins
1933,2,Scarwood Goblins
1938,3,Mogg Bombers
1939,3,Mogg Flunkies
1941,4,Silver Wyvern
1943,0,Crovax the Cursed
1945,2,Acidic Sliver
1953,2,Calming Licid
1955,1,Mogg Maniac
1957,3,Cloud Spirit
1963,2,Corrupting Licid
1964,2,Convulsing Licid
1965,4,Craven Giant
1967,2,Crystalline Sliver
1968,1,Dauthi Trapper
1972,1,Dream Prowler
1973,1,Duct Crawler
1974,1,Dungeon Shade
1977,4,Endangered Armodon
1984,3,Flowstone Hellion
1985,4,Flowstone Mauler
1986,2,Shard Phoenix
1987,2,Flowstone Shambler
1988,2,Foul Imp
1989,1,Furnace Spirit
1990,2,Gliding Licid
1991,2,Hammerhead Shark
1994,1,Hermit Druid
1996,2,Hibernation Sliver
1998,1,Honor Guard
2005,3,Lancers en-Kor
2007,1,Lowland Basilisk
2013,0,Mindwarper
2014,2,Spined Sliver
2015,2,Morgue Thrull
2020,1,Nomads en-Kor
2021,2,Victual Sliver
2026,1,Rabid Rats
2030,*,Revenant
2035,5,Carnassid
2037,3,Serpent Warrior
2038,1,Shaman en-Kor
2039,0,Shifting Wall
2041,1,Skyshroud Falcon
2042,0,Skeleton Scavengers
2043,1,Skyshroud Archer
2044,3,Skyshroud Troopers
2045,7,Sliver Queen
2047,2,Soltari Champion
2048,2,Spirit en-Kor
2049,0,Spike Breeder
2050,0,Spike Colony
2051,0,Spike Feeder
2052,0,Spike Soldier
2053,0,Spike Worker
2054,2,Spindrift Drake
2055,5,Spined Wurm
2056,0,Spitting Hydra
2057,2,Stronghold Assassin
2058,4,Stronghold Taskmaster
2061,2,Tempting Licid
2062,1,Thalakos Deceiver
2064,1,Tidal Warrior
2066,2,Venerable Monk
2070,0,Volrath's Shapeshifter
2072,3,Walking Dream
2073,0,Wall of Blossoms
2074,0,Wall of Essence
2075,4,Wall of Razors
2076,0,Wall of Souls
2077,0,Wall of Tears
2078,3,Warrior Angel
2079,2,Warrior en-Kor
2080,2,Youthful Knight
2087,0,Clockwork Beast
