21,54,Legendary Creature — Faerie Wizard,Vendilion Clique
11,55,Creature — Merfolk Wizard,Waterspout Weavers
22,56,Creature — Goblin Rogue,Auntie's Snitch
23,57,Tribal Enchantment — Faerie,Bitterblossom
24,58,Creature — Elf Druid,Blightsoil Druid
22,59,Creature — Goblin Rogue,Earwig Squad
25,60,Creature — Treefolk Shaman,Fendeep Summoner
9,61,Creature — Elemental,Festercreep
26,62,Creature — Faerie Assassin,Final-Sting Faerie
22,63,Creature — Goblin Rogue,Frogtosser Banneret
27,64,Legendary Creature — Elf Wizard,Maralen of the Mornsong
6,65,Sorcery,Mind Shatter
2,66,Creature — Shapeshifter,Moonglove Changeling
18,67,Tribal Sorcery — Rogue,Morsel Theft
17,68,Creature — Faerie Wizard,Nightshade Schemers
18,69,Tribal Sorcery — Rogue,Noggin Whack
9,70,Creature — Elemental,Offalsnout
14,71,Creature — Faerie Rogue,Oona's Blackguard
3,72,Instant,Pack's Disdain
22,73,Creature — Goblin Rogue,Prickly Boggart
6,74,Sorcery,Pulling Teeth
6,75,Sorcery,Revive the Fallen
28,76,Creature — Elf Assassin,Scarblade Elite
29,77,Creature — Goblin Shaman,Squeaking Pie Grubfellows
9,78,Creature — Elemental,Stenchskipper
22,79,Creature — Goblin Rogue,Stinkdrinker Bandit
30,80,Tribal Instant — Faerie,Violet Pall
31,81,Tribal Sorcery — Goblin,Warren Weirding
32,82,Creature — Treefolk Assassin,Weed-Pruner Poplar
29,83,Creature — Goblin Shaman,Weirding Shaman
10,84,Creature — Giant Warrior,Boldwyr Heavyweights
10,85,Creature — Giant Warrior,Boldwyr Intimidator
10,86,Creature — Giant Warrior,Borderland Behemoth
33,87,Creature — Elemental Warrior,Brighthearth Banneret
10,88,Creature — Giant Warrior,Countryside Crusher
29,89,Creature — Goblin Shaman,Fire Juggler
4,90,Enchantment — Aura,Hostile Realm
3,91,Instant,Kindled Fury
29,92,Creature — Goblin Shaman,Lightning Crafter
10,93,Creature — Giant Warrior,Lunk Errant
34,94,Creature — Goblin Warrior,Mudbutton Clanger
35,95,Creature — Elemental Shaman,Pyroclast Consul
35,96,Creature — Elemental Shaman,Rage Forger
3,97,Instant,Release the Ants
6,98,Sorcery,Rivals' Duel
6,99,Sorcery,Roar of the Crowd
33,100,Creature — Elemental Warrior,Seething Pathblazer
29,101,Creature — Goblin Shaman,Sensation Gorger
3,102,Instant,Shard Volley
13,103,Enchantment,Shared Animosity
9,104,Creature — Elemental,Spitebellows
9,105,Creature — Elemental,Stingmoggie
6,106,Sorcery,Stomping Slabs
35,107,Creature — Elemental Shaman,Sunflare Shaman
2,108,Creature — Shapeshifter,Taurean Mauler
6,109,Sorcery,Titan's Revenge
33,110,Creature — Elemental Warrior,Vengeful Firebrand
2,111,Creature — Shapeshifter,War-Spike Changeling
7,112,Creature — Treefolk Warrior,Ambassador Oak
25,113,Creature — Treefolk Shaman,Bosk Banneret
36,114,Creature — Elf Warrior,Bramblewood Paragon
2,115,Creature — Shapeshifter,Chameleon Colossus
13,116,Enchantment,Cream of the Crop
3,117,Instant,Deglamer
3,118,Instant,Earthbrawn
36,119,Creature — Elf Warrior,Elvish Warrior
25,120,Creature — Treefolk Shaman,Everbark Shaman
9,121,Creature — Elemental,Fertilid
2,122,Creature — Shapeshifter,Game-Trail Changeling
24,123,Creature — Elf Druid,Gilt-Leaf Archdruid
37,124,Creature — Elf Archer,Greatbow Doyen
24,125,Creature — Elf Druid,Heritage Druid
38,126,Tribal Sorcery — Elf,Hunting Triad
25,127,Creature — Treefolk Shaman,Leaf-Crowned Elder
3,128,Instant,Luminescent Rain
37,129,Creature — Elf Archer,Lys Alana Bowmaster
25,130,Creature — Treefolk Shaman,Orchard Warden
39,131,Tribal Instant — Treefolk,Reach of Branches
6,132,Sorcery,Recross the Paths
4,133,Enchantment — Aura,Reins of the Vinesteed
40,134,Legendary Creature — Elf Warrior,Rhys the Exiled
6,135,Sorcery,Scapeshift
7,136,Creature — Treefolk Warrior,Unstoppable Ash
9,137,Creature — Elemental,Walker of the Grove
36,138,Creature — Elf Warrior,Winnower Patrol
41,139,Creature — Elf Shaman,Wolf-Skull Shaman
42,140,Tribal Artifact — Rogue Equipment,Cloak and Dagger
43,141,Tribal Artifact — Wizard Equipment,Diviner's Wand
44,142,Artifact,Door of Destinies
45,143,Tribal Artifact — Warrior Equipment,Obsidian Battle-Axe
46,144,Tribal Artifact — Shaman Equipment,Thornbite Staff
47,145,Tribal Artifact — Soldier Equipment,Veteran's Armaments
48,146,Land — Forest,Murmuring Bosk
49,147,Land,Mutavault
49,148,Land,Primal Beyond
49,149,Land,Rustic Clachan
4,150,Enchantment — Aura,Animate Wall
50,151,Creature — Angel,Archangel
51,152,Creature — Human Soldier,Ardent Militia
6,153,Sorcery,Armageddon
52,154,Creature — Pegasus,Armored Pegasus
13,155,Enchantment,Castle
13,156,Enchantment,Celestial Dawn
13,157,Enchantment,Circle of Protection: Black
13,158,Enchantment,Circle of Protection: Blue
13,159,Enchantment,Circle of Protection: Green
13,160,Enchantment,Circle of Protection: Red
13,161,Enchantment,Circle of Protection: White
13,162,Enchantment,Crusade
53,163,Creature — Human Soldier Archer,D'Avenant Archer
54,164,Creature — Griffin,Daraja Griffin
3,165,Instant,Disenchant
4,166,Enchantment — Aura,Divine Transformation
54,167,Creature — Griffin,Ekundu Griffin
3,168,Instant,Enlightened Tutor
55,169,Creature — Avatar,Ethereal Champion
3,170,Instant,Exile
3,171,Instant,Healing Salve
51,172,Creature — Human Soldier,Heavy Ballista
4,173,Enchantment — Aura,Hero's Resolve
6,174,Sorcery,Icatian Town
51,175,Creature — Human Soldier,Infantry Veteran
13,176,Enchantment,Kismet
51,177,Creature — Human Soldier,Kjeldoran Royal Guard
13,178,Enchantment,Light of Day
53,179,Creature — Human Soldier Archer,Longbow Archer
56,180,Creature — Bird,Mesa Falcon
57,181,Creature — Human Knight,Order of the Sacred Torch
4,182,Enchantment — Aura,Pacifism
58,183,Creature — Dragon,Pearl Dragon
59,184,Creature — Unicorn,Regal Unicorn
3,185,Instant,Remedy
3,186,Instant,Reprisal
51,187,Creature — Human Soldier,Resistance Fighter
3,188,Instant,Reverse Damage
60,189,Creature — Human Cleric,Samite Healer
13,190,Enchantment,Serenity
13,191,Enchantment,Serra's Blessing
4,192,Enchantment — Aura,Spirit Link
51,193,Creature — Human Soldier,Standing Troops
51,194,Creature — Human Soldier,Staunch Defenders
61,195,Creature — Wall,Sunweb
6,196,Sorcery,Tariff
62,197,Creature — Wolf,Tundra Wolves
54,198,Creature — Griffin,Unyaro Griffin
63,199,Creature — Human Monk Cleric,Venerable Monk
61,200,Creature — Wall,Wall of Swords
13,201,Enchantment,Warmth
3,202,Instant,Warrior's Honor
6,203,Sorcery,Wrath of God
4,204,Enchantment — Aura,Abduction
9,205,Creature — Elemental,Air Elemental
6,206,Sorcery,Ancestral Memories
3,207,Instant,Boomerang
13,208,Enchantment,Browse
13,209,Enchantment,Chill
3,210,Instant,Counterspell
64,211,Creature — Human Wizard,Daring Apprentice
3,212,Instant,Deflection
3,213,Instant,Desertion
6,214,Sorcery,Diminishing Returns
6,215,Sorcery,Dream Cache
3,216,Instant,Flash
4,217,Enchantment — Aura,Flight
9,218,Creature — Elemental,Fog Elemental
6,219,Sorcery,Forget
4,220,Enchantment — Aura,Gaseous Form
61,221,Creature — Wall,Glacial Wall
65,222,Creature — Efreet,Harmattan Efreet
66,223,Creature — Turtle,Horned Turtle
13,224,Enchantment,Insight
3,225,Instant,Inspiration
6,226,Sorcery,Juxtapose
6,227,Sorcery,Library of Lat-Nam
67,228,Creature — Merfolk,Lord of Atlantis
3,229,Instant,Mana Short
3,230,Instant,Memory Lapse
67,231,Creature — Merfolk,Merfolk of the Pearl Trident
3,232,Instant,Mystical Tutor
4,233,Enchantment — Aura,Phantasmal Terrain
68,234,Creature — Illusion Warrior,Phantom Warrior
6,235,Sorcery,Polymorph
3,236,Instant,Power Sink
64,237,Creature — Human Wizard,Prodigal Sorcerer
6,238,Sorcery,Prosperity
6,239,Sorcery,Psychic Transfer
4,240,Enchantment — Aura,Psychic Venom
6,241,Sorcery,Recall
6,242,Sorcery,Relearn
3,243,Instant,Remove Soul
56,244,Creature — Bird,Sage Owl
69,245,Creature — Serpent,Sea Monster
70,246,Creature — Leviathan,Segovian Leviathan
71,247,Creature — Spirit,Sibilant Spirit
64,248,Creature — Human Wizard,Soldevi Sage
3,249,Instant,Spell Blast
56,250,Creature — Bird,Storm Crow
6,251,Sorcery,Tidal Surge
3,252,Instant,Unsummon
72,253,Creature — Merfolk Soldier,Vodalian Soldiers
61,254,Creature — Wall,Wall of Air
73,255,Creature — Drake,Wind Drake
74,256,Creature — Elemental Spirit,Wind Spirit
13,257,Enchantment,Zur's Weirding
75,258,Creature — Human Assassin,Abyssal Hunter
76,259,Creature — Specter,Abyssal Specter
6,260,Sorcery,Agonizing Memories
6,261,Sorcery,Ashen Powder
4,262,Enchantment — Aura,Blight
77,263,Creature — Human Cleric Shaman,Blighted Shaman
78,264,Creature — Thrull,Blood Pet
79,265,Creature — Imp,Bog Imp
80,266,Creature — Rat,Bog Rats
81,267,Creature — Wraith,Bog Wraith
6,268,Sorcery,Coercion
78,269,Creature — Thrull,Derelor
6,270,Sorcery,Doomsday
13,271,Enchantment,Dread of Night
82,272,Creature — Skeleton,Drudge Skeletons
6,273,Sorcery,Dry Spell
4,274,Enchantment — Aura,Enfeeblement
83,275,Creature — Eye,Evil Eye of Orms-by-Gore
50,276,Creature — Angel,Fallen Angel
3,277,Instant,Fatal Blow
4,278,Enchantment — Aura,Fear
4,279,Enchantment — Aura,Feast of the Unicorn
84,280,Creature — Nightstalker,Feral Shadow
13,281,Enchantment,Forbidden Crypt
85,282,Creature — Zombie,Gravebane Zombie
85,283,Creature — Zombie,Gravedigger
13,284,Enchantment,Greed
13,285,Enchantment,Hecatomb
86,286,Creature — Horror,Hidden Horror
3,287,Instant,Howl from Beyond
6,288,Sorcery,Infernal Contract
82,289,Creature — Skeleton,Kjeldoran Dead
4,290,Enchantment — Aura,Leshrac's Rite
87,291,Creature — Spirit Minion,Lost Soul
6,292,Sorcery,Mind Warp
71,293,Creature — Spirit,Mischievous Poltergeist
88,294,Creature — Zombie Giant,Necrosavant
89,295,Creature — Nightmare Horse,Nightmare
6,296,Sorcery,Painful Memories
6,297,Sorcery,Perish
13,298,Enchantment,Pestilence
90,299,Creature — Snake,Python
91,300,Creature — Human Minion,Rag Man
6,301,Sorcery,Raise Dead
80,302,Creature — Rat,Razortooth Rats
85,303,Creature — Zombie,Scathe Zombies
92,304,Creature — Human,Sengir Autocrat
13,305,Enchantment,Strands of Night
57,306,Creature — Human Knight,Stromgald Cabal
6,307,Sorcery,Stupor
6,308,Sorcery,Syphon Soul
3,309,Instant,Terror
3,310,Instant,Vampiric Tutor
85,311,Creature — Zombie,Zombie Master
13,312,Enchantment,Aether Flash
93,313,Creature — Minotaur,Anaba Bodyguard
94,314,Creature — Minotaur Shaman,Anaba Shaman
95,315,Creature — Human Barbarian,Balduvian Barbarians
95,316,Creature — Human Barbarian,Balduvian Horde
6,317,Sorcery,Blaze
3,318,Instant,Boil
4,319,Enchantment — Aura,Burrowing
4,320,Enchantment — Aura,Conquer
58,321,Creature — Dragon,Crimson Hellkite
6,322,Sorcery,Earthquake
13,323,Enchantment,Fervor
3,324,Instant,Final Fortune
9,325,Creature — Elemental,Fire Elemental
4,326,Enchantment — Aura,Firebreathing
6,327,Sorcery,Fit of Rage
74,328,Creature — Elemental Spirit,Flame Spirit
6,329,Sorcery,Flashfires
4,330,Enchantment — Aura,Giant Strength
96,331,Creature — Goblin,Goblin Digging Team
34,332,Creature — Goblin Warrior,Goblin Elite Infantry
96,333,Creature — Goblin,Goblin Hero
96,334,Creature — Goblin,Goblin King
96,335,Creature — Goblin,Goblin Recruiter
13,336,Enchantment,Goblin Warrens
6,337,Sorcery,Hammer of Bogardan
97,338,Creature — Cyclops,Hulking Cyclops
6,339,Sorcery,Illicit Auction
3,340,Instant,Inferno
6,341,Sorcery,Jokulhaups
3,342,Instant,Lightning Blast
13,343,Enchantment,Manabarbs
98,344,Creature — Goat,Mountain Goat
99,345,Creature — Orc Warrior,Orcish Artillery
13,346,Enchantment,Orcish Oriflamme
6,347,Sorcery,Pillage
6,348,Sorcery,Pyrotechnics
100,349,Creature — Goblin Berserker,Raging Goblin
64,350,Creature — Human Wizard,Reckless Embermage
6,351,Sorcery,Relentless Assault
101,352,Creature — Cat,Sabretooth Tiger
3,353,Instant,Shatter
6,354,Sorcery,Shatterstorm
3,355,Instant,Shock
73,356,Creature — Drake,Spitting Drake
6,357,Sorcery,Spitting Earth
6,358,Sorcery,Stone Rain
102,359,Creature — Minotaur Berserker,Talruum Minotaur
6,360,Sorcery,Tremor
3,361,Instant,Vertigo
103,362,Creature — Viashino Warrior,Viashino Warrior
58,363,Creature — Dragon,Volcanic Dragon
3,364,Instant,Volcanic Geyser
61,365,Creature — Wall,Wall of Fire
56,366,Creature — Bird,Birds of Paradise
13,367,Enchantment,Call of the Wild
104,368,Creature — Cat Warrior,Cat Warriors
6,369,Sorcery,Creeping Mold
13,370,Enchantment,Dense Foliage
3,371,Instant,Early Harvest
105,372,Creature — Elf Cleric Druid,Elder Druid
6,373,Sorcery,Elven Cache
106,374,Creature — Elf,Elven Riders
37,375,Creature — Elf Archer,Elvish Archers
6,376,Sorcery,Fallow Earth
13,377,Enchantment,Familiar Ground
107,378,Creature — Human Archer,Femeref Archers
3,379,Instant,Fog
108,380,Creature — Ouphe,Fyndhorn Brownie
24,381,Creature — Elf Druid,Fyndhorn Elder
3,382,Instant,Giant Growth
109,383,Creature — Spider,Giant Spider
110,384,Creature — Ape,Gorilla Chieftain
111,385,Creature — Bear,Grizzly Bears
6,386,Sorcery,Hurricane
13,387,Enchantment,Living Lands
24,388,Creature — Elf Druid,Llanowar Elves
4,389,Enchantment — Aura,Lure
9,390,Creature — Elemental,Maro
6,391,Sorcery,Nature's Resurgence
104,392,Creature — Cat Warrior,Panther Warriors
112,393,Creature — Human Nomad,Pradesh Gypsies
71,394,Creature — Spirit,Radjan Spirit
6,395,Sorcery,Rampant Growth
113,396,Creature — Treefolk,Redwood Treefolk
4,397,Enchantment — Aura,Regeneration
90,398,Creature — Snake,River Boa
13,399,Enchantment,Rowen
114,400,Creature — Wurm,Scaled Wurm
115,401,Creature — Nymph Dryad,Shanodin Dryads
101,402,Creature — Cat,Stalking Tiger
6,403,Sorcery,Stream of Life
6,404,Sorcery,Summer Bloom
116,405,Creature — Basilisk,Thicket Basilisk
117,406,Creature — Elephant,Trained Armodon
13,407,Enchantment,Tranquil Grove
6,408,Sorcery,Tranquility
110,409,Creature — Ape,Uktabi Orangutan
101,410,Creature — Cat,Uktabi Wildcats
118,411,Creature — Dryad,Unseen Walker
6,412,Sorcery,Untamed Wilds
119,413,Creature — Human Druid,Verduran Enchantress
3,414,Instant,Vitalize
6,415,Sorcery,Waiting in the Weeds
120,416,Creature — Boar,Warthog
4,417,Enchantment — Aura,Wild Growth
3,418,Instant,Worldly Tutor
62,419,Creature — Wolf,Wyluli Wolf
44,420,Artifact,Aladdin's Ring
44,421,Artifact,Amber Prison
44,422,Artifact,Ankh of Mishra
44,423,Artifact,Ashnod's Altar
44,424,Artifact,Bottle of Suleiman
44,425,Artifact,Charcoal Diamond
44,426,Artifact,Crystal Rod
44,427,Artifact,Cursed Totem
121,428,Artifact Creature — Spirit,Dancing Scimitar
44,429,Artifact,Dingus Egg
44,430,Artifact,Disrupting Scepter
122,431,Artifact Creature — Construct,Dragon Engine
44,432,Artifact,Dragon Mask
44,433,Artifact,Fire Diamond
44,434,Artifact,Flying Carpet
44,435,Artifact,Fountain of Youth
44,436,Artifact,Glasses of Urza
44,437,Artifact,Grinning Totem
44,438,Artifact,Howling Mine
44,439,Artifact,Iron Star
44,440,Artifact,Ivory Cup
44,441,Artifact,Jade Monolith
44,442,Artifact,Jalum Tome
44,443,Artifact,Jayemdae Tome
123,444,Artifact Creature — Golem,Lead Golem
44,445,Artifact,Mana Prism
44,446,Artifact,Marble Diamond
44,447,Artifact,Meekstone
44,448,Artifact,Millstone
44,449,Artifact,Moss Diamond
44,450,Artifact,Mystic Compass
123,451,Artifact Creature — Golem,Obsianus Golem
124,452,Artifact Creature — Thopter,Ornithopter
123,453,Artifact Creature — Golem,Patagia Golem
44,454,Artifact,Pentagram of the Ages
44,455,Artifact,Phyrexian Vault
125,456,Artifact Creature — Shapeshifter,Primal Clay
44,457,Artifact,Rod of Ruin
44,458,Artifact,Skull Catapult
44,459,Artifact,Sky Diamond
44,460,Artifact,Snake Basket
44,461,Artifact,Soul Net
44,462,Artifact,Storm Cauldron
44,463,Artifact,Teferi's Puzzle Box
44,464,Artifact,The Hive
44,465,Artifact,Throne of Bone
44,466,Artifact,Wand of Denial
44,467,Artifact,Wooden Sphere
49,468,Land,Adarkar Wastes
49,469,Land,Brushland
49,470,Land,City of Brass
49,471,Land,Crystal Vein
49,472,Land,Dwarven Ruins
49,473,Land,Ebon Stronghold
49,474,Land,Havenwood Battleground
49,475,Land,Karplusan Forest
49,476,Land,Ruins of Trokair
49,477,Land,Sulfurous Springs
49,478,Land,Svyelunite Temple
49,479,Land,Underground River
126,480,Basic Land — Plains,Plains
126,481,Basic Land — Plains,Plains
126,482,Basic Land — Plains,Plains
126,483,Basic Land — Plains,Plains
127,484,Basic Land — Island,Island
127,485,Basic Land — Island,Island
127,486,Basic Land — Island,Island
127,487,Basic Land — Island,Island
128,488,Basic Land — Swamp,Swamp
128,489,Basic Land — Swamp,Swamp
128,490,Basic Land — Swamp,Swamp
128,491,Basic Land — Swamp,Swamp
129,492,Basic Land — Mountain,Mountain
129,493,Basic Land — Mountain,Mountain
129,494,Basic Land — Mountain,Mountain
129,495,Basic Land — Mountain,Mountain
130,496,Basic Land — Forest,Forest
130,497,Basic Land — Forest,Forest
130,498,Basic Land — Forest,Forest
130,499,Basic Land — Forest,Forest
131,500,Artifact Creature — Soldier,Adarkar Sentinel
44,501,Artifact,Aegis of the Meek
44,502,Artifact,Amulet of Quoz
44,503,Artifact,Arcum's Sleigh
44,504,Artifact,Arcum's Weathervane
44,505,Artifact,Arcum's Whistle
44,506,Artifact,Barbed Sextant
44,507,Artifact,Baton of Morale
44,508,Artifact,Celestial Sword
44,509,Artifact,Crown of the Ages
44,510,Artifact,Despotic Scepter
44,511,Artifact,Elkin Bottle
44,512,Artifact,Fyndhorn Bow
44,513,Artifact,Goblin Lyre
44,514,Artifact,Hematite Talisman
44,515,Artifact,Ice Cauldron
44,516,Artifact,Icy Manipulator
44,517,Artifact,Infinite Hourglass
44,518,Artifact,Jester's Cap
44,519,Artifact,Jester's Mask
44,520,Artifact,Jeweled Amulet
44,521,Artifact,Lapis Lazuli Talisman
44,522,Artifact,Malachite Talisman
44,523,Artifact,Nacre Talisman
44,524,Artifact,Naked Singularity
44,525,Artifact,Onyx Talisman
44,526,Artifact,Pentagram of the Ages
44,527,Artifact,Pit Trap
44,528,Artifact,Runed Arch
44,529,Artifact,Shield of the Ages
44,530,Artifact,Skull Catapult
132,531,Artifact Creature — Wall,Snow Fortress
123,532,Artifact Creature — Golem,Soldevi Golem
131,533,Artifact Creature — Soldier,Soldevi Simulacrum
44,534,Artifact,Staff of the Ages
44,535,Artifact,Sunstone
44,536,Artifact,Time Bomb
44,537,Artifact,Urza's Bauble
44,538,Artifact,Vexing Arcanix
44,539,Artifact,Vibrating Sphere
132,540,Artifact Creature — Wall,Walking Wall
132,541,Artifact Creature — Wall,Wall of Shields
44,542,Artifact,War Chariot
44,543,Artifact,Whalebone Glider
44,544,Artifact,Zuran Orb
76,545,Creature — Specter,Abyssal Specter
85,546,Creature — Zombie,Ashen Ghoul
77,547,Creature — Human Cleric Shaman,Brine Shaman
3,548,Instant,Burnt Offering
4,549,Enchantment — Aura,Cloak of Confusion
4,550,Enchantment — Aura,Dance of the Dead
3,551,Instant,Dark Banishing
3,552,Instant,Dark Ritual
3,553,Instant,Demonic Consultation
85,554,Creature — Zombie,Dread Wight
61,555,Creature — Wall,Drift of the Dead
4,556,Enchantment — Aura,Fear
133,557,Creature — Insect,Flow of Maggots
71,558,Creature — Spirit,Foul Familiar
85,559,Creature — Zombie,Gangrenous Zombies
6,560,Sorcery,Gaze of Pain
3,561,Instant,Gravebind
13,562,Enchantment,Hecatomb
134,563,Creature — Shade,Hoar Shade
3,564,Instant,Howl from Beyond
71,565,Creature — Spirit,Hyalopterous Lemure
6,566,Sorcery,Icequake
13,567,Enchantment,Infernal Darkness
135,568,Creature — Demon,Infernal Denizen
82,569,Creature — Skeleton,Kjeldoran Dead
57,570,Creature — Human Knight,Knight of Stromgald
64,571,Creature — Human Wizard,Krovikan Elementalist
4,572,Enchantment — Aura,Krovikan Fetish
136,573,Creature — Vampire,Krovikan Vampire
85,574,Creature — Zombie,Legions of Lim-Dûl
4,575,Enchantment — Aura,Leshrac's Rite
13,576,Enchantment,Leshrac's Sigil
85,577,Creature — Zombie,Lim-Dûl's Cohort
13,578,Enchantment,Lim-Dûl's Hex
6,579,Sorcery,Mind Ravel
6,580,Sorcery,Mind Warp
4,581,Enchantment — Aura,Mind Whip
137,582,Creature — Demon Minion,Minion of Leshrac
137,583,Creature — Demon Minion,Minion of Tevesh Szat
138,584,Creature — Worm,Mole Worms
86,585,Creature — Horror,Moor Fiend
13,586,Enchantment,Necropotence
79,587,Creature — Imp,Norritt
13,588,Enchantment,Oath of Lim-Dûl
80,589,Creature — Rat,Pestilence Rats
6,590,Sorcery,Pox
4,591,Enchantment — Aura,Seizures
3,592,Instant,Songs of the Damned
6,593,Sorcery,Soul Burn
4,594,Enchantment — Aura,Soul Kiss
3,595,Instant,Spoils of Evil
6,596,Sorcery,Spoils of War
6,597,Sorcery,Stench of Evil
57,598,Creature — Human Knight,Stromgald Cabal
6,599,Sorcery,Touch of Death
13,600,Enchantment,Withering Wisps
13,601,Enchantment,Arnjlot's Ascent
64,602,Creature — Human Wizard,Balduvian Conjurer
77,603,Creature — Human Cleric Shaman,Balduvian Shaman
4,604,Enchantment — Aura,Binding Grasp
3,605,Instant,Brainstorm
13,606,Enchantment,Breath of Dreams
3,607,Instant,Clairvoyance
3,608,Instant,Counterspell
3,609,Instant,Deflection
13,610,Enchantment,Dreams of the Dead
3,611,Instant,Enervate
4,612,Enchantment — Aura,Errant Minion
4,613,Enchantment — Aura,Essence Flare
3,614,Instant,Force Void
61,615,Creature — Wall,Glacial Wall
3,616,Instant,Hydroblast
13,617,Enchantment,Iceberg
13,618,Enchantment,Icy Prison
139,619,Creature — Illusion,Illusionary Forces
139,620,Creature — Illusion,Illusionary Presence
13,621,Enchantment,Illusionary Terrain
140,622,Creature — Illusion Wall,Illusionary Wall
13,623,Enchantment,Illusions of Grandeur
3,624,Instant,Infuse
64,625,Creature — Human Wizard,Krovikan Sorcerer
64,626,Creature — Human Wizard,Magus of the Unseen
13,627,Enchantment,Mesmeric Trance
139,628,Creature — Illusion,Mistfolk
64,629,Creature — Human Wizard,Musician
4,630,Enchantment — Aura,Mystic Might
13,631,Enchantment,Mystic Remora
141,632,Creature — Illusion Horse,Phantasmal Mount
142,633,Creature — Kraken,Polar Kraken
6,634,Sorcery,Portent
3,635,Instant,Power Sink
3,636,Instant,Ray of Command
3,637,Instant,Ray of Erasure
13,638,Enchantment,Reality Twist
74,639,Creature — Elemental Spirit,Sea Spirit
2,640,Creature — Shapeshifter,Shyft
71,641,Creature — Spirit,Sibilant Spirit
56,642,Creature — Bird,Silver Erne
3,643,Instant,Sleight of Mind
4,644,Enchantment — Aura,Snow Devil
13,645,Enchantment,Snowfall
143,646,Creature — Human Wizard Artificer,Soldevi Machinist
13,647,Enchantment,Soul Barrier
61,648,Creature — Wall,Thunder Wall
3,649,Instant,Updraft
74,650,Creature — Elemental Spirit,Wind Spirit
3,651,Instant,Winter's Chill
3,652,Instant,Word of Undoing
13,653,Enchantment,Wrath of Marit Lage
13,654,Enchantment,Zur's Weirding
64,655,Creature — Human Wizard,Zuran Enchanter
64,656,Creature — Human Wizard,Zuran Spellcaster
144,657,Creature — Aurochs,Aurochs
111,658,Creature — Bear,Balduvian Bears
13,659,Enchantment,Blizzard
108,660,Creature — Ouphe,Brown Ouphe
145,661,Creature — Frog,Chub Toad
62,662,Creature — Wolf,Dire Wolves
4,663,Enchantment — Aura,Earthlore
105,664,Creature — Elf Cleric Druid,Elder Druid
6,665,Sorcery,Essence Filter
3,666,Instant,Fanatical Fever
118,667,Creature — Dryad,Folk of the Pines
4,668,Enchantment — Aura,Forbidden Lore
6,669,Sorcery,Forgotten Lore
3,670,Instant,Foxfire
60,671,Creature — Human Cleric,Freyalise Supplicant
13,672,Enchantment,Freyalise's Charm
13,673,Enchantment,Freyalise's Winds
108,674,Creature — Ouphe,Fyndhorn Brownie
24,675,Creature — Elf Druid,Fyndhorn Elder
24,676,Creature — Elf Druid,Fyndhorn Elves
13,677,Enchantment,Fyndhorn Pollen
3,678,Instant,Giant Growth
110,679,Creature — Ape,Gorilla Pack
4,680,Enchantment — Aura,Hot Springs
